timestamp,traffic
2019-04-29 11:53:00,320
2019-04-29 11:54:00,320
2019-04-29 11:55:00,438
2019-04-29 11:56:00,376
2019-04-29 11:57:00,304
2019-04-29 11:58:00,288
2019-04-29 11:59:00,264
2019-04-29 12:00:00,336
2019-04-29 12:01:00,320
2019-04-29 12:02:00,440
2019-04-29 12:03:00,440
2019-04-29 12:04:00,352
2019-04-29 12:05:00,320
2019-04-29 12:06:00,440
2019-04-29 12:07:00,446
2019-04-29 12:08:00,392
2019-04-29 12:09:00,424
2019-04-29 12:10:00,408
2019-04-29 12:11:00,448
2019-04-29 12:12:00,336
2019-04-29 12:13:00,398
2019-04-29 12:14:00,338
2019-04-29 12:15:00,360
2019-04-29 12:16:00,392
2019-04-29 12:17:00,248
2019-04-29 12:18:00,280
2019-04-29 12:19:00,336
2019-04-29 12:20:00,368
2019-04-29 12:21:00,304
2019-04-29 12:22:00,336
2019-04-29 12:23:00,344
2019-04-29 12:24:00,344
2019-04-29 12:25:00,312
2019-04-29 12:26:00,472
2019-04-29 12:27:00,400
2019-04-29 12:28:00,328
2019-04-29 12:29:00,328
2019-04-29 12:30:00,336
2019-04-29 12:31:00,288
2019-04-29 12:32:00,384
2019-04-29 12:33:00,368
2019-04-29 12:34:00,368
2019-04-29 12:35:00,400
2019-04-29 12:36:00,376
2019-04-29 12:37:00,370
2019-04-29 12:38:00,312
2019-04-29 12:39:00,366
2019-04-29 12:40:00,312
2019-04-29 12:41:00,386
2019-04-29 12:42:00,296
2019-04-29 12:43:00,432
2019-04-29 12:44:00,376
2019-04-29 12:45:00,368
2019-04-29 12:46:00,344
2019-04-29 12:47:00,328
2019-04-29 12:48:00,312
2019-04-29 12:49:00,296
2019-04-29 12:50:00,264
2019-04-29 12:51:00,344
2019-04-29 12:52:00,360
2019-04-29 12:53:00,408
2019-04-29 12:54:00,344
2019-04-29 12:55:00,376
2019-04-29 12:56:00,376
2019-04-29 12:57:00,352
2019-04-29 12:58:00,352
2019-04-29 12:59:00,400
2019-04-29 13:00:00,320
2019-04-29 13:01:00,328
2019-04-29 13:02:00,416
2019-04-29 13:03:00,304
2019-04-29 13:04:00,400
2019-04-29 13:05:00,340
2019-04-29 13:06:00,388
2019-04-29 13:07:00,368
2019-04-29 13:08:00,348
2019-04-29 13:09:00,462
2019-04-29 13:10:00,430
2019-04-29 13:11:00,404
2019-04-29 13:12:00,372
2019-04-29 13:13:00,316
2019-04-29 13:14:00,288
2019-04-29 13:15:00,368
2019-04-29 13:16:00,360
2019-04-29 13:17:00,286
2019-04-29 13:18:00,256
2019-04-29 13:19:00,268
2019-04-29 13:20:00,318
2019-04-29 13:21:00,296
2019-04-29 13:22:00,256
2019-04-29 13:23:00,352
2019-04-29 13:24:00,272
2019-04-29 13:25:00,336
2019-04-29 13:26:00,360
2019-04-29 13:27:00,328
2019-04-29 13:28:00,320
2019-04-29 13:29:00,280
2019-04-29 13:30:00,380
2019-04-29 13:31:00,340
2019-04-29 13:32:00,264
2019-04-29 13:33:00,408
2019-04-29 13:34:00,232
2019-04-29 13:35:00,272
2019-04-29 13:36:00,264
2019-04-29 13:37:00,294
2019-04-29 13:38:00,300
2019-04-29 13:39:00,272
2019-04-29 13:40:00,350
2019-04-29 13:41:00,338
2019-04-29 13:42:00,280
2019-04-29 13:43:00,296
2019-04-29 13:44:00,360
2019-04-29 13:45:00,296
2019-04-29 13:46:00,336
2019-04-29 13:47:00,386
2019-04-29 13:48:00,312
2019-04-29 13:49:00,392
2019-04-29 13:50:00,352
2019-04-29 13:51:00,348
2019-04-29 13:52:00,412
2019-04-29 13:53:00,368
2019-04-29 13:54:00,494
2019-04-29 13:55:00,388
2019-04-29 13:56:00,376
2019-04-29 13:57:00,308
2019-04-29 13:58:00,484
2019-04-29 13:59:00,432
2019-04-29 14:00:00,360
2019-04-29 14:01:00,272
2019-04-29 14:02:00,344
2019-04-29 14:03:00,276
2019-04-29 14:04:00,332
2019-04-29 14:05:00,336
2019-04-29 14:06:00,296
2019-04-29 14:07:00,320
2019-04-29 14:08:00,336
2019-04-29 14:09:00,344
2019-04-29 14:10:00,236
2019-04-29 14:11:00,332
2019-04-29 14:12:00,288
2019-04-29 14:13:00,424
2019-04-29 14:14:00,456
2019-04-29 14:15:00,296
2019-04-29 14:16:00,256
2019-04-29 14:17:00,360
2019-04-29 14:18:00,344
2019-04-29 14:19:00,298
2019-04-29 14:20:00,298
2019-04-29 14:21:00,272
2019-04-29 14:22:00,312
2019-04-29 14:23:00,382
2019-04-29 14:24:00,426
2019-04-29 14:25:00,440
2019-04-29 14:26:00,328
2019-04-29 14:27:00,376
2019-04-29 14:28:00,376
2019-04-29 14:29:00,248
2019-04-29 14:30:00,264
2019-04-29 14:31:00,328
2019-04-29 14:32:00,344
2019-04-29 14:33:00,312
2019-04-29 14:34:00,376
2019-04-29 14:35:00,320
2019-04-29 14:36:00,312
2019-04-29 14:37:00,400
2019-04-29 14:38:00,424
2019-04-29 14:39:00,344
2019-04-29 14:40:00,264
2019-04-29 14:41:00,280
2019-04-29 14:42:00,328
2019-04-29 14:43:00,336
2019-04-29 14:44:00,328
2019-04-29 14:45:00,404
2019-04-29 14:46:00,360
2019-04-29 14:47:00,320
2019-04-29 14:48:00,464
2019-04-29 14:49:00,368
2019-04-29 14:50:00,328
2019-04-29 14:51:00,392
2019-04-29 14:52:00,376
2019-04-29 14:53:00,320
2019-04-29 14:54:00,256
2019-04-29 14:55:00,416
2019-04-29 14:56:00,416
2019-04-29 14:57:00,328
2019-04-29 14:58:00,336
2019-04-29 14:59:00,408
2019-04-29 15:00:00,456
2019-04-29 15:01:00,368
2019-04-29 15:02:00,312
2019-04-29 15:03:00,280
2019-04-29 15:04:00,368
2019-04-29 15:05:00,432
2019-04-29 15:06:00,472
2019-04-29 15:07:00,340
2019-04-29 15:08:00,328
2019-04-29 15:09:00,336
2019-04-29 15:10:00,312
2019-04-29 15:11:00,320
2019-04-29 15:12:00,384
2019-04-29 15:13:00,392
2019-04-29 15:14:00,448
2019-04-29 15:15:00,406
2019-04-29 15:16:00,358
2019-04-29 15:17:00,248
2019-04-29 15:18:00,320
2019-04-29 15:19:00,342
2019-04-29 15:20:00,392
2019-04-29 15:21:00,320
2019-04-29 15:22:00,280
2019-04-29 15:23:00,298
2019-04-29 15:24:00,292
2019-04-29 15:25:00,360
2019-04-29 15:26:00,380
2019-04-29 15:27:00,464
2019-04-29 15:28:00,412
2019-04-29 15:29:00,288
2019-04-29 15:30:00,264
2019-04-29 15:31:00,296
2019-04-29 15:32:00,272
2019-04-29 15:33:00,320
2019-04-29 15:34:00,336
2019-04-29 15:35:00,408
2019-04-29 15:36:00,424
2019-04-29 15:37:00,368
2019-04-29 15:38:00,360
2019-04-29 15:39:00,352
2019-04-29 15:40:00,432
2019-04-29 15:41:00,400
2019-04-29 15:42:00,368
2019-04-29 15:43:00,340
2019-04-29 15:44:00,320
2019-04-29 15:45:00,300
2019-04-29 15:46:00,320
2019-04-29 15:47:00,296
2019-04-29 15:48:00,390
2019-04-29 15:49:00,436
2019-04-29 15:50:00,362
2019-04-29 15:51:00,320
2019-04-29 15:52:00,352
2019-04-29 15:53:00,336
2019-04-29 15:54:00,318
2019-04-29 15:55:00,286
2019-04-29 15:56:00,284
2019-04-29 15:57:00,272
2019-04-29 15:58:00,320
2019-04-29 15:59:00,380
2019-04-29 16:00:00,324
2019-04-29 16:01:00,384
2019-04-29 16:02:00,304
2019-04-29 16:03:00,328
2019-04-29 16:04:00,410
2019-04-29 16:05:00,312
2019-04-29 16:06:00,344
2019-04-29 16:07:00,352
2019-04-29 16:08:00,320
2019-04-29 16:09:00,296
2019-04-29 16:10:00,328
2019-04-29 16:11:00,328
2019-04-29 16:12:00,308
2019-04-29 16:13:00,496
2019-04-29 16:14:00,412
2019-04-29 16:15:00,364
2019-04-29 16:16:00,276
2019-04-29 16:17:00,232
2019-04-29 16:18:00,384
2019-04-29 16:19:00,286
2019-04-29 16:20:00,388
2019-04-29 16:21:00,286
2019-04-29 16:22:00,320
2019-04-29 16:23:00,378
2019-04-29 16:24:00,326
2019-04-29 16:25:00,384
2019-04-29 16:26:00,322
2019-04-29 16:27:00,304
2019-04-29 16:28:00,280
2019-04-29 16:29:00,312
2019-04-29 16:30:00,280
2019-04-29 16:31:00,312
2019-04-29 16:32:00,336
2019-04-29 16:33:00,344
2019-04-29 16:34:00,372
2019-04-29 16:35:00,308
2019-04-29 16:36:00,376
2019-04-29 16:37:00,328
2019-04-29 16:38:00,424
2019-04-29 16:39:00,376
2019-04-29 16:40:00,296
2019-04-29 16:41:00,400
2019-04-29 16:42:00,392
2019-04-29 16:43:00,344
2019-04-29 16:44:00,304
2019-04-29 16:45:00,344
2019-04-29 16:46:00,256
2019-04-29 16:47:00,344
2019-04-29 16:48:00,296
2019-04-29 16:49:00,304
2019-04-29 16:50:00,384
2019-04-29 16:51:00,368
2019-04-29 16:52:00,288
2019-04-29 16:53:00,328
2019-04-29 16:54:00,384
2019-04-29 16:55:00,312
2019-04-29 16:56:00,304
2019-04-29 16:57:00,368
2019-04-29 16:58:00,376
2019-04-29 16:59:00,360
2019-04-29 17:00:00,382
2019-04-29 17:01:00,378
2019-04-29 17:02:00,384
2019-04-29 17:03:00,300
2019-04-29 17:04:00,288
2019-04-29 17:05:00,304
2019-04-29 17:06:00,352
2019-04-29 17:07:00,312
2019-04-29 17:08:00,336
2019-04-29 17:09:00,272
2019-04-29 17:10:00,296
2019-04-29 17:11:00,408
2019-04-29 17:12:00,416
2019-04-29 17:13:00,248
2019-04-29 17:14:00,264
2019-04-29 17:15:00,352
2019-04-29 17:16:00,312
2019-04-29 17:17:00,312
2019-04-29 17:18:00,294
2019-04-29 17:19:00,304
2019-04-29 17:20:00,352
2019-04-29 17:21:00,312
2019-04-29 17:22:00,348
2019-04-29 17:23:00,344
2019-04-29 17:24:00,296
2019-04-29 17:25:00,328
2019-04-29 17:26:00,426
2019-04-29 17:27:00,384
2019-04-29 17:28:00,288
2019-04-29 17:29:00,320
2019-04-29 17:30:00,342
2019-04-29 17:31:00,392
2019-04-29 17:32:00,410
2019-04-29 17:33:00,246
2019-04-29 17:34:00,336
2019-04-29 17:35:00,304
2019-04-29 17:36:00,280
2019-04-29 17:37:00,296
2019-04-29 17:38:00,480
2019-04-29 17:39:00,314
2019-04-29 17:40:00,248
2019-04-29 17:41:00,340
2019-04-29 17:42:00,340
2019-04-29 17:43:00,272
2019-04-29 17:44:00,248
2019-04-29 17:45:00,368
2019-04-29 17:46:00,336
2019-04-29 17:47:00,410
2019-04-29 17:48:00,366
2019-04-29 17:49:00,344
2019-04-29 17:50:00,304
2019-04-29 17:51:00,280
2019-04-29 17:52:00,362
2019-04-29 17:53:00,428
2019-04-29 17:54:00,392
2019-04-29 17:55:00,288
2019-04-29 17:56:00,392
2019-04-29 17:57:00,356
2019-04-29 17:58:00,366
2019-04-29 17:59:00,328
2019-04-29 18:00:00,304
2019-04-29 18:01:00,248
2019-04-29 18:02:00,336
2019-04-29 18:03:00,402
2019-04-29 18:04:00,328
2019-04-29 18:05:00,320
2019-04-29 18:06:00,376
2019-04-29 18:07:00,312
2019-04-29 18:08:00,352
2019-04-29 18:09:00,340
2019-04-29 18:10:00,276
2019-04-29 18:11:00,300
2019-04-29 18:12:00,396
2019-04-29 18:13:00,320
2019-04-29 18:14:00,424
2019-04-29 18:15:00,390
2019-04-29 18:16:00,274
2019-04-29 18:17:00,280
2019-04-29 18:18:00,380
2019-04-29 18:19:00,444
2019-04-29 18:20:00,384
2019-04-29 18:21:00,272
2019-04-29 18:22:00,344
2019-04-29 18:23:00,384
2019-04-29 18:24:00,408
2019-04-29 18:25:00,328
2019-04-29 18:26:00,392
2019-04-29 18:27:00,336
2019-04-29 18:28:00,256
2019-04-29 18:29:00,304
2019-04-29 18:30:00,292
2019-04-29 18:31:00,372
2019-04-29 18:32:00,332
2019-04-29 18:33:00,364
2019-04-29 18:34:00,328
2019-04-29 18:35:00,276
2019-04-29 18:36:00,332
2019-04-29 18:37:00,320
2019-04-29 18:38:00,336
2019-04-29 18:39:00,304
2019-04-29 18:40:00,372
2019-04-29 18:41:00,364
2019-04-29 18:42:00,352
2019-04-29 18:43:00,320
2019-04-29 18:44:00,284
2019-04-29 18:45:00,348
2019-04-29 18:46:00,384
2019-04-29 18:47:00,368
2019-04-29 18:48:00,368
2019-04-29 18:49:00,440
2019-04-29 18:50:00,358
2019-04-29 18:51:00,330
2019-04-29 18:52:00,348
2019-04-29 18:53:00,324
2019-04-29 18:54:00,312
2019-04-29 18:55:00,304
2019-04-29 18:56:00,358
2019-04-29 18:57:00,328
2019-04-29 18:58:00,344
2019-04-29 18:59:00,280
2019-04-29 19:00:00,392
2019-04-29 19:01:00,448
2019-04-29 19:02:00,392
2019-04-29 19:03:00,336
2019-04-29 19:04:00,380
2019-04-29 19:05:00,366
2019-04-29 19:06:00,384
2019-04-29 19:07:00,320
2019-04-29 19:08:00,296
2019-04-29 19:09:00,336
2019-04-29 19:10:00,440
2019-04-29 19:11:00,384
2019-04-29 19:12:00,328
2019-04-29 19:13:00,392
2019-04-29 19:14:00,376
2019-04-29 19:15:00,342
2019-04-29 19:16:00,328
2019-04-29 19:17:00,384
2019-04-29 19:18:00,288
2019-04-29 19:19:00,288
2019-04-29 19:20:00,336
2019-04-29 19:21:00,296
2019-04-29 19:22:00,320
2019-04-29 19:23:00,280
2019-04-29 19:24:00,256
2019-04-29 19:25:00,400
2019-04-29 19:26:00,344
2019-04-29 19:27:00,256
2019-04-29 19:28:00,304
2019-04-29 19:29:00,304
2019-04-29 19:30:00,318
2019-04-29 19:31:00,388
2019-04-29 19:32:00,334
2019-04-29 19:33:00,312
2019-04-29 19:34:00,286
2019-04-29 19:35:00,300
2019-04-29 19:36:00,350
2019-04-29 19:37:00,296
2019-04-29 19:38:00,336
2019-04-29 19:39:00,304
2019-04-29 19:40:00,336
2019-04-29 19:41:00,352
2019-04-29 19:42:00,360
2019-04-29 19:43:00,328
2019-04-29 19:44:00,304
2019-04-29 19:45:00,440
2019-04-29 19:46:00,416
2019-04-29 19:47:00,352
2019-04-29 19:48:00,344
2019-04-29 19:49:00,384
2019-04-29 19:50:00,312
2019-04-29 19:51:00,328
2019-04-29 19:52:00,392
2019-04-29 19:53:00,492
2019-04-29 19:54:00,448
2019-04-29 19:55:00,328
2019-04-29 19:56:00,340
2019-04-29 19:57:00,388
2019-04-29 19:58:00,448
2019-04-29 19:59:00,344
2019-04-29 20:00:00,364
2019-04-29 20:01:00,364
2019-04-29 20:02:00,296
2019-04-29 20:03:00,330
2019-04-29 20:04:00,328
2019-04-29 20:05:00,398
2019-04-29 20:06:00,336
2019-04-29 20:07:00,376
2019-04-29 20:08:00,392
2019-04-29 20:09:00,328
2019-04-29 20:10:00,336
2019-04-29 20:11:00,304
2019-04-29 20:12:00,456
2019-04-29 20:13:00,448
2019-04-29 20:14:00,320
2019-04-29 20:15:00,362
2019-04-29 20:16:00,272
2019-04-29 20:17:00,272
2019-04-29 20:18:00,332
2019-04-29 20:19:00,444
2019-04-29 20:20:00,416
2019-04-29 20:21:00,380
2019-04-29 20:22:00,288
2019-04-29 20:23:00,462
2019-04-29 20:24:00,416
2019-04-29 20:25:00,336
2019-04-29 20:26:00,312
2019-04-29 20:27:00,298
2019-04-29 20:28:00,374
2019-04-29 20:29:00,360
2019-04-29 20:30:00,376
2019-04-29 20:31:00,360
2019-04-29 20:32:00,320
2019-04-29 20:33:00,312
2019-04-29 20:34:00,374
2019-04-29 20:35:00,332
2019-04-29 20:36:00,354
2019-04-29 20:37:00,382
2019-04-29 20:38:00,484
2019-04-29 20:39:00,320
2019-04-29 20:40:00,440
2019-04-29 20:41:00,496
2019-04-29 20:42:00,384
2019-04-29 20:43:00,416
2019-04-29 20:44:00,392
2019-04-29 20:45:00,312
2019-04-29 20:46:00,408
2019-04-29 20:47:00,368
2019-04-29 20:48:00,256
2019-04-29 20:49:00,304
2019-04-29 20:50:00,328
2019-04-29 20:51:00,344
2019-04-29 20:52:00,320
2019-04-29 20:53:00,312
2019-04-29 20:54:00,456
2019-04-29 20:55:00,384
2019-04-29 20:56:00,408
2019-04-29 20:57:00,280
2019-04-29 20:58:00,312
2019-04-29 20:59:00,368
2019-04-29 21:00:00,312
2019-04-29 21:01:00,340
2019-04-29 21:02:00,444
2019-04-29 21:03:00,360
2019-04-29 21:04:00,302
2019-04-29 21:05:00,316
2019-04-29 21:06:00,376
2019-04-29 21:07:00,328
2019-04-29 21:08:00,336
2019-04-29 21:09:00,308
2019-04-29 21:10:00,388
2019-04-29 21:11:00,312
2019-04-29 21:12:00,264
2019-04-29 21:13:00,340
2019-04-29 21:14:00,364
2019-04-29 21:15:00,344
2019-04-29 21:16:00,248
2019-04-29 21:17:00,256
2019-04-29 21:18:00,400
2019-04-29 21:19:00,304
2019-04-29 21:20:00,352
2019-04-29 21:21:00,376
2019-04-29 21:22:00,344
2019-04-29 21:23:00,376
2019-04-29 21:24:00,376
2019-04-29 21:25:00,352
2019-04-29 21:26:00,304
2019-04-29 21:27:00,402
2019-04-29 21:28:00,416
2019-04-29 21:29:00,396
2019-04-29 21:30:00,296
2019-04-29 21:31:00,304
2019-04-29 21:32:00,320
2019-04-29 21:33:00,376
2019-04-29 21:34:00,458
2019-04-29 21:35:00,358
2019-04-29 21:36:00,320
2019-04-29 21:37:00,384
2019-04-29 21:38:00,424
2019-04-29 21:39:00,268
2019-04-29 21:40:00,240
2019-04-29 21:41:00,256
2019-04-29 21:42:00,304
2019-04-29 21:43:00,422
2019-04-29 21:44:00,490
2019-04-29 21:45:00,432
2019-04-29 21:46:00,336
2019-04-29 21:47:00,272
2019-04-29 21:48:00,384
2019-04-29 21:49:00,352
2019-04-29 21:50:00,408
2019-04-29 21:51:00,280
2019-04-29 21:52:00,264
2019-04-29 21:53:00,288
2019-04-29 21:54:00,352
2019-04-29 21:55:00,344
2019-04-29 21:56:00,312
2019-04-29 21:57:00,304
2019-04-29 21:58:00,360
2019-04-29 21:59:00,408
2019-04-29 22:00:00,384
2019-04-29 22:01:00,312
2019-04-29 22:02:00,366
2019-04-29 22:03:00,314
2019-04-29 22:04:00,360
2019-04-29 22:05:00,344
2019-04-29 22:06:00,288
2019-04-29 22:07:00,352
2019-04-29 22:08:00,344
2019-04-29 22:09:00,280
2019-04-29 22:10:00,344
2019-04-29 22:11:00,336
2019-04-29 22:12:00,408
2019-04-29 22:13:00,384
2019-04-29 22:14:00,336
2019-04-29 22:15:00,256
2019-04-29 22:16:00,304
2019-04-29 22:17:00,440
2019-04-29 22:18:00,352
2019-04-29 22:19:00,224
2019-04-29 22:20:00,308
2019-04-29 22:21:00,364
2019-04-29 22:22:00,368
2019-04-29 22:23:00,392
2019-04-29 22:24:00,280
2019-04-29 22:25:00,262
2019-04-29 22:26:00,314
2019-04-29 22:27:00,352
2019-04-29 22:28:00,448
2019-04-29 22:29:00,456
2019-04-29 22:30:00,446
2019-04-29 22:31:00,386
2019-04-29 22:32:00,326
2019-04-29 22:33:00,378
2019-04-29 22:34:00,408
2019-04-29 22:35:00,376
2019-04-29 22:36:00,384
2019-04-29 22:37:00,304
2019-04-29 22:38:00,384
2019-04-29 22:39:00,448
2019-04-29 22:40:00,352
2019-04-29 22:41:00,264
2019-04-29 22:42:00,272
2019-04-29 22:43:00,428
2019-04-29 22:44:00,380
2019-04-29 22:45:00,360
2019-04-29 22:46:00,360
2019-04-29 22:47:00,344
2019-04-29 22:48:00,376
2019-04-29 22:49:00,340
2019-04-29 22:50:00,400
2019-04-29 22:51:00,310
2019-04-29 22:52:00,272
2019-04-29 22:53:00,344
2019-04-29 22:54:00,292
2019-04-29 22:55:00,282
2019-04-29 22:56:00,292
2019-04-29 22:57:00,304
2019-04-29 22:58:00,384
2019-04-29 22:59:00,334
2019-04-29 23:00:00,224
2019-04-29 23:01:00,288
2019-04-29 23:02:00,436
2019-04-29 23:03:00,484
2019-04-29 23:04:00,406
2019-04-29 23:05:00,320
2019-04-29 23:06:00,378
2019-04-29 23:07:00,352
2019-04-29 23:08:00,336
2019-04-29 23:09:00,304
2019-04-29 23:10:00,272
2019-04-29 23:11:00,354
2019-04-29 23:12:00,350
2019-04-29 23:13:00,376
2019-04-29 23:14:00,432
2019-04-29 23:15:00,292
2019-04-29 23:16:00,412
2019-04-29 23:17:00,440
2019-04-29 23:18:00,352
2019-04-29 23:19:00,360
2019-04-29 23:20:00,350
2019-04-29 23:21:00,356
2019-04-29 23:22:00,364
2019-04-29 23:23:00,336
2019-04-29 23:24:00,408
2019-04-29 23:25:00,328
2019-04-29 23:26:00,320
2019-04-29 23:27:00,288
2019-04-29 23:28:00,352
2019-04-29 23:29:00,394
2019-04-29 23:30:00,312
2019-04-29 23:31:00,240
2019-04-29 23:32:00,286
2019-04-29 23:33:00,288
2019-04-29 23:34:00,304
2019-04-29 23:35:00,398
2019-04-29 23:36:00,284
2019-04-29 23:37:00,278
2019-04-29 23:38:00,344
2019-04-29 23:39:00,400
2019-04-29 23:40:00,480
2019-04-29 23:41:00,312
2019-04-29 23:42:00,344
2019-04-29 23:43:00,360
2019-04-29 23:44:00,360
2019-04-29 23:45:00,336
2019-04-29 23:46:00,312
2019-04-29 23:47:00,376
2019-04-29 23:48:00,368
2019-04-29 23:49:00,442
2019-04-29 23:50:00,452
2019-04-29 23:51:00,396
2019-04-29 23:52:00,352
2019-04-29 23:53:00,424
2019-04-29 23:54:00,494
2019-04-29 23:55:00,432
2019-04-29 23:56:00,344
2019-04-29 23:57:00,354
2019-04-29 23:58:00,328
2019-04-29 23:59:00,312
2019-04-30 00:00:00,384
2019-04-30 00:01:00,328
2019-04-30 00:02:00,264
2019-04-30 00:03:00,336
2019-04-30 00:04:00,354
2019-04-30 00:05:00,408
2019-04-30 00:06:00,424
2019-04-30 00:07:00,348
2019-04-30 00:08:00,346
2019-04-30 00:09:00,336
2019-04-30 00:10:00,376
2019-04-30 00:11:00,498
2019-04-30 00:12:00,310
2019-04-30 00:13:00,336
2019-04-30 00:14:00,458
2019-04-30 00:15:00,302
2019-04-30 00:16:00,272
2019-04-30 00:17:00,336
2019-04-30 00:18:00,296
2019-04-30 00:19:00,344
2019-04-30 00:20:00,376
2019-04-30 00:21:00,296
2019-04-30 00:22:00,334
2019-04-30 00:23:00,414
2019-04-30 00:24:00,306
2019-04-30 00:25:00,256
2019-04-30 00:26:00,328
2019-04-30 00:27:00,320
2019-04-30 00:28:00,384
2019-04-30 00:29:00,352
2019-04-30 00:30:00,328
2019-04-30 00:31:00,328
2019-04-30 00:32:00,368
2019-04-30 00:33:00,384
2019-04-30 00:34:00,392
2019-04-30 00:35:00,400
2019-04-30 00:36:00,384
2019-04-30 00:37:00,344
2019-04-30 00:38:00,326
2019-04-30 00:39:00,298
2019-04-30 00:40:00,320
2019-04-30 00:41:00,376
